BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,p_y,p_y_CI_lower,p_y_CI_upper,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,manhole_overflow_311c,catch_basin_clogged/flooding_311c,highway_flooding_311c
Manhattan,1004100,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0201,MN02,887.0,1.0,0.0,0.0,1.0,0.0,886.0,1.0,886.0,0.0011208860709632,1.7038140396613228e-05,0.0072414370980156,0.3962002147172279,0.0149993254003573,0.9984139731899342,7051,3495,90,437,2813,2735,2796,100096,530,2045,1241,936,14.0,47.0,31.1866893368958,2058619.6856087944,0.0,3103.6354560645204,0.0,0.001507629348811305,0.0,36061004100,0,0,0,0,0
Manhattan,1004300,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0201,MN02,846.0,0.0,0.0,0.0,1.0,0.0,845.0,0.0,846.0,0.0003983306903305,7.706356829793952e-06,0.0024359662076901,0.206830957794783,0.0064983964962881,0.8729711623968566,3494,1951,32,750,574,2141,1972,97133,169,1465,670,227,18.0,51.0,39.55176280054815,1605591.1856052408,0.0,0.0,0.0,0.0,0.0,36061004300,0,0,0,0,0
Manhattan,1004500,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0201,MN02,571.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0,571.0,0.0005842525772326,1.1508221002419624e-05,0.0034946239697017,0.2085672777783535,0.0065496886690721,0.8645191611357054,1226,860,27,80,209,476,462,158393,92,357,257,22,6.0,39.0,21.153771246458923,1129528.440551462,0.0,35742.59216452226,616.5033031249629,0.03164381779273473,0.0005458059142131666,36061004500,0,0,0,0,0
Manhattan,1005200,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,711.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,711.0,0.0003586875590766,3.7285184593089465e-06,0.0022475272275679,0.1649335068376537,0.0026474708179403,0.7980611354345719,3128,1959,133,279,504,1146,1148,193958,76,687,935,34,30.0,50.0,39.686312310658224,1815488.2119366415,0.0,0.0,0.0,0.0,0.0,36061005200,0,0,0,0,0
Manhattan,1005400,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,1095.0,0.0,0.0,0.0,1.0,0.0,1094.0,0.0,1095.0,0.0007048406693506,1.234320325489781e-05,0.0041591988887233,0.360602601717352,0.0134249611005293,0.9895778140083892,4713,3259,107,434,756,2639,2662,152018,131,1704,1928,24,24.0,42.0,32.83816945780136,1809262.652492452,0.0,26766.183036718034,1451.0817317093154,0.014793973113768068,0.0008020293403560261,36061005400,0,0,0,0,0
Manhattan,1005501,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0202,MN02,674.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,674.0,0.0003438462471436,2.4219748343446334e-06,0.0023896046783799,0.1537817212411502,0.0016310813532934,0.800615659777644,4987,2696,274,433,1367,1832,1843,190408,207,1118,1881,70,15.0,42.0,33.29961147638972,1338501.9212351833,0.0,0.0,0.0,0.0,0.0,36061005501,0,0,0,0,0
Manhattan,1005502,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0202,MN02,953.0,0.0,0.0,0.0,0.0,0.0,953.0,0.0,953.0,0.0003358167200584,3.257962624645228e-06,0.0022424289894728,0.1895892511308254,0.0031000283969666,0.8822779448512484,1918,1214,53,252,354,1064,1117,138854,169,712,435,158,25.0,48.0,41.444542749135366,1243022.0168377755,0.0,0.0,0.0,0.0,0.0,36061005502,0,0,0,0,0
Manhattan,1005800,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,1259.0,0.0,0.0,0.0,0.0,0.0,1259.0,0.0,1259.0,0.0003935484556248,7.4784987277303455e-06,0.0023008850279469,0.2830354763430426,0.0093712781598328,0.9449837621287837,4237,2169,325,523,938,2200,2236,186191,63,1827,1272,153,27.0,46.0,37.29870751555768,1879686.6714874571,0.0,0.0,0.0,0.0,0.0,36061005800,0,0,0,0,0
Manhattan,1006300,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0202,MN02,971.0,0.0,0.0,0.0,0.0,0.0,971.0,0.0,971.0,0.0003286055429289,5.370644237924505e-06,0.0020941448871808,0.1999414819986967,0.0052013351952922,0.8693861022166647,5799,4799,75,421,330,3153,2966,172687,191,1953,2106,19,10.0,36.0,23.699025076899016,1918272.8781341873,0.0,9337.85966102527,7936.014036297386,0.004867847409753174,0.004137062107668628,36061006300,0,0,0,0,0
Manhattan,1006500,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0202,MN02,969.0,0.0,0.0,0.0,2.0,0.0,967.0,0.0,969.0,0.000250596729551,2.6547399315425075e-06,0.001711731268206,0.1497660059012482,0.0025691405029218,0.8098778834668012,6088,4724,208,441,614,2880,2896,118698,150,2344,1527,0,0.0,36.0,22.750334517602543,2167374.913316463,0.0,7853.871861662051,29000.93168259974,0.003623679416702416,0.013380671477009595,36061006500,0,0,0,0,0
Manhattan,1006700,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0203,MN02,1209.0,0.0,0.0,0.0,1.0,0.0,1208.0,0.0,1209.0,0.0004067109538753,3.441356338969685e-06,0.0025254601391029,0.2516802667994612,0.0041519625909406,0.9529762808342264,5020,3855,164,528,291,2957,2959,120964,379,2673,1189,61,1.0,24.0,15.724594505130751,1812888.8537495502,0.0,38337.69310187659,2271.628814491185,0.02114729373650445,0.0012530436213962234,36061006700,0,0,0,0,0
Manhattan,1006800,Gramercy,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0602,MN06,1255.0,0.0,0.0,0.0,1.0,0.0,1254.0,0.0,1255.0,0.0003487894650792,4.441152987832344e-06,0.0021913389678114,0.246614248031378,0.0055581553548275,0.936272926672936,7265,4487,735,740,1011,3223,3250,146051,400,2131,1705,124,14.0,42.0,28.9535626797316,1877728.2197748078,0.0,0.0,0.0,0.0,0.0,36061006800,0,0,0,0,0
Manhattan,1007001,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,169.0,0.0,0.0,0.0,1.0,0.0,168.0,0.0,169.0,0.0021160280991721,8.916068863759985e-06,0.0146362990754338,0.1947237328619446,0.0015056876685837,0.9172400108970024,3928,3264,70,79,339,1803,1990,153902,58,1380,1251,17,7.0,38.0,23.18748707342296,967531.8294376244,0.0,0.0,0.0,0.0,0.0,36061007001,0,0,0,0,0
Manhattan,1007002,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,533.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,533.0,0.0009754779828775,5.404148301332004e-06,0.0064727723595438,0.2630371505324801,0.0028762744002124,0.9686077785606272,3657,2129,267,412,717,2143,2143,143183,130,1230,1053,175,12.0,40.0,26.71169162153552,941184.9280280852,0.0,0.0,0.0,0.0,0.0,36061007002,0,0,0,0,0
Manhattan,1007100,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0203,MN02,1319.0,0.0,0.0,0.0,1.0,0.0,1318.0,0.0,1319.0,0.000408981843586,6.498369956675039e-06,0.0023020458345383,0.2889215545752313,0.0085347482938074,0.9521582223886896,4995,3597,262,554,488,2595,2527,173615,203,1867,1725,33,8.0,31.0,21.39048585277872,1774270.704524581,0.0,22649.303344548644,45689.50384538064,0.012765415833553744,0.02575114593780278,36061007100,0,0,0,0,0
Manhattan,1007200,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,1802.0,1.0,0.0,0.0,3.0,0.0,1799.0,1.0,1801.0,0.0005059085982486,8.193400822641299e-06,0.003295946204628,0.373858559470749,0.0146561067402899,0.99739181820056,7035,4581,229,365,1382,4032,4064,139577,57,2637,2490,121,16.0,70.0,35.12962864297512,1877436.0955640576,0.0,0.0,0.0,0.0,0.0,36061007200,0,0,0,0,0
Manhattan,1007300,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0203,MN02,1048.0,1.0,0.0,1.0,1.0,0.0,1046.0,0.0,1047.0,0.0006133963988732,5.799449334676216e-06,0.0036774885563173,0.3068574514020249,0.0060594074855777,0.9789552470040774,5683,4254,155,838,354,3490,3427,146964,199,2444,1554,18,12.0,29.0,22.32799145299145,1778593.7653465387,0.0,0.0,0.0,0.0,0.0,36061007300,0,0,0,0,0
Manhattan,1007600,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,948.0,0.0,0.0,0.0,0.0,0.0,948.0,0.0,948.0,0.0005752883145313,1.1775589925609132e-05,0.0029942139634714,0.3044495968728326,0.0111012459403793,0.9417360954672546,2442,1045,84,326,854,1259,1328,127308,191,838,591,159,35.0,62.0,44.71476617552851,1873525.1078168547,0.0,0.0,0.0,0.0,0.0,36061007600,0,0,0,0,0
Manhattan,1007700,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0203,MN02,997.0,3.0,0.0,1.0,1.0,0.0,995.0,2.0,994.0,0.0026470504472381,1.889347287152312e-05,0.012924873584456,0.6004578554812056,0.0186606634245505,0.9999976705571452,5706,4612,36,378,167,3350,3300,161094,78,2247,1943,0,8.0,31.0,20.68184414101033,1925002.2041169952,0.0,21610.21938078571,0.0,0.011226075136209202,0.0,36061007700,0,0,0,0,0
Manhattan,1007800,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,2467.0,3.0,0.0,0.0,2.0,0.0,2465.0,3.0,2464.0,0.0015919146014089,2.587810461862066e-05,0.0078918438704613,0.7135094941559895,0.0618468813248172,0.9999999967557996,9023,4284,115,1878,2167,4419,4503,149915,359,3381,2975,223,0.0,39.0,20.486719648645824,1912117.3495364143,1.0,0.0,0.0,0.0,0.0,36061007800,0,0,0,0,0
Manhattan,1008000,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,2083.0,0.0,0.0,0.0,2.0,0.0,2081.0,0.0,2083.0,0.0005782925567831,7.747293382014677e-06,0.0030991698931361,0.4565157825732941,0.0160081549768484,0.9984439156581972,5137,3355,316,483,877,2753,2651,163454,117,1918,1546,0,26.0,79.0,51.61390086206897,1855981.2176104917,0.0,0.0,0.0,0.0,0.0,36061008000,0,0,0,0,0
Manhattan,1008100,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,1085.0,1.0,0.0,0.0,0.0,0.0,1085.0,1.0,1084.0,0.0010073117236712,1.0353233039291314e-05,0.0060057555764816,0.4068053201854859,0.0111704578202254,0.99854951577331,6639,4916,133,916,471,3821,3662,156265,290,2292,2442,109,11.0,33.0,24.644007251013008,1875919.4533354929,0.0,107415.01179608618,11908.22827346019,0.05725992744789554,0.006347942206306713,36061008100,0,0,0,0,0
Manhattan,1008200,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1804.0,4.0,0.0,3.0,1.0,0.0,1800.0,1.0,1800.0,0.0006501722578267,1.6029603304408142e-05,0.0033567493929602,0.4625590611301268,0.0285035226023558,0.9976789655407786,3551,1521,212,757,580,1794,1798,222273,217,1047,1042,56,51.0,82.0,73.11784983302812,1856721.4272655197,0.0,0.0,0.0,0.0,0.0,36061008200,0,0,0,0,0
Manhattan,1008300,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,808.0,3.0,0.0,1.0,0.0,0.0,807.0,2.0,805.0,0.0041251634319332,3.2770485400762736e-05,0.0211297640392303,0.6588167750581884,0.0261314908851896,0.9999999679447136,3798,1447,304,1187,489,1885,1888,70986,414,1593,419,283,3.0,23.0,14.358599338101849,1873017.8057584874,0.0,72765.31968713528,12605.146568115397,0.03884924076184563,0.006729859443600369,36061008300,0,0,0,0,0
Manhattan,1008400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1334.0,0.0,0.0,0.0,0.0,0.0,1334.0,0.0,1334.0,0.000971822511931,3.0186363177204376e-05,0.0050537687628255,0.5053647698973935,0.0394691861261531,0.9988393151705844,1590,795,54,111,542,778,804,250001,98,540,610,34,46.0,84.0,64.6017285806313,1862741.6030033657,0.0,0.0,0.0,0.0,0.0,36061008400,0,0,0,0,0
Manhattan,1008700,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,1191.0,2.0,0.0,1.0,1.0,0.0,1189.0,1.0,1189.0,0.0006439919840286,7.817132316959621e-06,0.0038159469809288,0.3396515557844752,0.0092670347044782,0.9894692014391172,6133,4109,435,684,710,3538,3491,136620,398,2484,1870,112,14.0,36.0,24.89250814332248,1780840.992017826,0.0,117356.9082116583,7409.807538154015,0.06589971184270874,0.004160847358841481,36061008700,0,0,0,1,0
Manhattan,1008900,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,822.0,0.0,0.0,0.0,2.0,0.0,820.0,0.0,822.0,0.000994228800985,1.7334750970512816e-05,0.0054549986186368,0.370994009944799,0.014148245209891,0.9888496416935526,6314,3962,198,1516,465,2986,2862,95355,300,1740,1601,152,4.0,23.0,14.223537331014754,1782680.060597976,0.0,28594.820565265523,4542.794256016445,0.016040354743000702,0.002548294759348251,36061008900,0,0,0,0,0
Manhattan,1009100,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,1546.0,0.0,0.0,0.0,2.0,0.0,1544.0,0.0,1546.0,0.0006194726475204,1.1004977555903418e-05,0.0030955592540356,0.4205764315937254,0.0168698715431097,0.9917136127222652,6654,4262,697,677,711,3469,3448,188867,198,2203,2239,41,17.0,41.0,28.48629852605356,1927047.583628694,0.0,0.0,0.0,0.0,0.0,36061009100,0,0,0,0,0
Manhattan,1009200,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,1528.0,0.0,0.0,0.0,0.0,0.0,1528.0,0.0,1528.0,0.0006757086673793,1.3844492745318304e-05,0.0037672220055886,0.4365365874748458,0.0209323436559607,0.9968714364388628,1436,833,23,46,476,880,865,166734,35,561,582,29,26.0,78.0,48.78725513334907,2118429.8278906993,0.0,13881.245794545302,3576.4543756181924,0.006552610623107931,0.0016882571839442208,36061009200,0,0,0,0,0
Manhattan,1009300,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,933.0,0.0,0.0,0.0,1.0,0.0,932.0,0.0,933.0,0.0010055213230704,2.3440606555209443e-05,0.0050783813978046,0.4209175303507734,0.0216329200012081,0.9913492043597186,9632,5991,577,1934,428,5129,4773,94441,761,2392,2797,209,4.0,27.0,16.054726368159205,1929429.582474215,0.0,0.0,0.0,0.0,0.0,36061009300,0,0,0,0,0
Manhattan,1009400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1268.0,5.0,0.0,1.0,0.0,0.0,1267.0,4.0,1263.0,0.0048947329339406,3.2262066010071355e-05,0.0211547583569331,0.765334973407756,0.0400834806904479,0.9999999999983192,89,40,0,5,4,36,36,171875,4,23,9,0,53.0,72.0,60.921287579714544,1646378.414136117,0.0,17446.87999872721,4600.3005106060145,0.010597126303968148,0.002794193893157832,36061009400,0,0,0,0,0
Manhattan,1009500,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,1379.0,0.0,0.0,0.0,1.0,0.0,1378.0,0.0,1379.0,0.0006795887548868,1.0588915443306264e-05,0.0037582705010492,0.414331593416927,0.0144960965519488,0.9944412333923572,3217,2222,196,291,443,1299,1286,176944,120,894,743,0,19.0,44.0,32.280691331352955,1851178.4217330862,0.0,10234.688385891286,0.0,0.005528742268024872,0.0,36061009500,0,0,0,0,0
Manhattan,1009600,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,913.0,0.0,0.0,0.0,1.0,0.0,912.0,0.0,913.0,0.0005264828239081,1.3299297424259848e-05,0.0027383005023177,0.280828086005196,0.0120689184719131,0.9182013721874333,310,112,34,40,114,154,147,-666666666,17,92,59,46,9.0,72.0,62.10295130609866,1887287.4648488823,0.0,0.0,0.0,0.0,0.0,36061009600,0,0,0,0,0
Manhattan,1009700,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,868.0,1.0,0.0,0.0,1.0,0.0,867.0,1.0,867.0,0.001726056042534,3.590455791045846e-05,0.0084792859879649,0.5225811008176106,0.0306850705209188,0.9993834318088054,4565,1891,231,1539,759,2378,2161,67218,471,1320,944,258,10.0,41.0,23.37297704177644,1860584.9395305845,0.0,9878.146590102211,0.0,0.005309161855622896,0.0,36061009700,0,0,0,0,0
Manhattan,1009902,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,932.0,5.0,0.0,1.0,1.0,0.0,930.0,4.0,927.0,0.0113420588289213,0.0001090601657655,0.037394605299966,0.9070011755538088,0.096653896309815,0.9999999999999996,3057,1611,165,491,739,1841,1976,148706,161,1236,601,115,0.0,19.0,4.540673668960522,2006893.3486489493,0.0,219713.23907790304,136430.50102076074,0.10947928011511678,0.0679809423418571,36061009902,0,0,0,0,0
Manhattan,1010000,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,1523.0,1.0,0.0,0.0,0.0,0.0,1523.0,1.0,1522.0,0.0015262166829346,5.714618898504318e-05,0.0064999672021819,0.6711421900309688,0.083355986706058,0.999951389847838,1636,869,32,337,290,1045,1045,103417,81,791,516,46,26.0,62.0,42.85987740617271,1859880.111026621,0.0,0.0,0.0,0.0,0.0,36061010000,0,0,0,0,0
Manhattan,1010100,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,809.0,3.0,0.0,0.0,0.0,0.0,809.0,3.0,806.0,0.0049335390892279,1.407654165069501e-05,0.0247199818708159,0.6476241533627215,0.0113234028034121,0.9999999983941372,1824,609,268,319,591,1033,987,97242,159,617,390,96,4.0,47.0,36.44866779445972,1891381.9779293465,0.0,49169.37472527494,222.3754445606378,0.025996533380901066,0.00011757299538408985,36061010100,0,0,0,0,0
Manhattan,1010200,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1249.0,1.0,0.0,0.0,1.0,0.0,1248.0,1.0,1248.0,0.0013897308748249,3.752073677852471e-05,0.0069122450643121,0.5685605147435949,0.0457831017156411,0.999827159393889,243,199,8,8,8,160,160,91157,19,68,111,0,38.0,80.0,59.75403052450559,1860991.7864650623,0.0,0.0,0.0,0.0,0.0,36061010200,0,0,0,0,0
Manhattan,1010400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1149.0,0.0,0.0,0.0,1.0,0.0,1148.0,0.0,1149.0,0.001101147845852,3.425182997629395e-05,0.0055790364057475,0.4919085565877312,0.0385916386535425,0.998384728643062,741,495,15,54,152,488,466,181333,38,417,239,8,51.0,74.0,64.00959888459889,1864599.456847248,0.0,0.0,0.0,0.0,0.0,36061010400,0,0,0,0,0
Manhattan,1010801,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,282.0,1.0,0.0,0.0,0.0,0.0,282.0,1.0,281.0,0.0038672518593394,3.0307022287378333e-05,0.0217787689806666,0.4098568022001981,0.0085102893998518,0.9979894118009676,3164,2214,148,164,413,1633,1610,169293,77,1075,1145,47,24.0,53.0,40.04899135446686,763140.2751048586,0.0,0.0,0.0,0.0,0.0,36061010801,0,0,0,0,0
Manhattan,1010802,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,334.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,334.0,0.0023256500112678,1.331182642349056e-05,0.0142599088364205,0.3408504039830339,0.0044363099946496,0.9917450515275716,4352,3498,0,246,540,2040,1974,131171,726,915,1891,185,44.0,77.0,54.12918892666343,617743.4616526244,0.0,0.0,0.0,0.0,0.0,36061010802,0,0,0,0,0
Manhattan,1010803,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,490.0,2.0,0.0,0.0,0.0,0.0,490.0,2.0,488.0,0.0057542634821114,3.946677763218314e-05,0.0276985962763317,0.6240551892811741,0.0191533006529408,0.9999989466679152,1876,1452,25,280,95,882,842,160111,188,490,778,24,38.0,66.0,50.15440041173443,583083.4078129431,0.0,0.0,0.0,0.0,0.0,36061010803,0,0,0,0,0
Manhattan,1010900,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1576.0,0.0,0.0,0.0,0.0,0.0,1576.0,0.0,1576.0,0.0006320805295541,1.35908602991923e-05,0.0032627608474038,0.4345147367290349,0.0211915731383934,0.994203528558386,210,98,51,28,25,75,83,146042,16,45,63,4,20.0,59.0,41.45172887807973,1891363.65292485,0.0,0.0,0.0,0.0,0.0,36061010900,0,0,0,0,0
Manhattan,1011201,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,519.0,0.0,0.0,0.0,1.0,0.0,518.0,0.0,519.0,0.0019473363928984,3.0614412699831546e-05,0.0106869504308591,0.4163834457977611,0.0157635571702933,0.9962136455923926,936,683,16,52,157,504,530,198750,81,306,341,21,43.0,60.0,52.15520261590565,856163.858509974,0.0,0.0,0.0,0.0,0.0,36061011201,0,0,0,0,0
Manhattan,1011202,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,612.0,2.0,0.0,0.0,0.0,0.0,612.0,2.0,610.0,0.0048172859421801,6.740593517403235e-05,0.023075847682938,0.6476954886900265,0.0404144428086513,0.9999993764417924,488,433,0,0,21,278,265,198000,0,155,247,0,33.0,55.0,47.13467492260062,839525.265022598,0.0,10393.376402560114,992.0097468097256,0.012380063871312259,0.0011816317961354302,36061011202,0,0,0,0,0
Manhattan,1011203,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,729.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,729.0,0.0015282955047954,3.4764037812802105e-05,0.0079708087834669,0.462079888688732,0.0250249697848623,0.99707313993163,1076,863,0,19,111,557,538,204375,53,443,337,11,31.0,54.0,42.41859911999049,841192.6049454277,0.0,0.0,0.0,0.0,0.0,36061011203,0,0,0,0,0
Manhattan,1011300,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,814.0,0.0,0.0,0.0,0.0,0.0,814.0,0.0,814.0,0.0011286483146559,2.2794801553529624e-05,0.0063404971380728,0.4008230755544227,0.0183840920310577,0.9943583451268834,137,23,74,6,27,46,40,82500,12,12,25,7,32.0,63.0,50.91158117398202,1890906.336376772,0.0,0.0,0.0,0.0,0.0,36061011300,0,0,0,0,0
Manhattan,1011402,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,779.0,0.0,0.0,0.0,0.0,0.0,779.0,0.0,779.0,0.0012648516061222,3.0527989893088114e-05,0.0067041335098273,0.4312190870096024,0.0235011116961723,0.9947002905960096,2371,1689,11,180,304,1108,1062,176667,22,1056,794,12,36.0,62.0,49.10853004796389,1063546.8404916327,0.0,0.0,0.0,0.0,0.0,36061011402,0,0,0,0,0
Manhattan,1011800,Upper East Side-Lenox Hill-Roosevelt Island,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0801,MN08,579.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,579.0,0.0027036956474402,0.0001062697342082,0.011830326155204,0.5734905549947777,0.0596785037519026,0.9989826941165884,9510,7674,58,303,1327,5003,5034,159134,357,3604,2848,265,11.0,81.0,58.204791425869495,1903275.2560744744,0.0,0.0,0.0,0.0,0.0,36061011800,0,0,0,0,0
Manhattan,1011900,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1152.0,0.0,0.0,0.0,1.0,0.0,1151.0,0.0,1152.0,0.0005827845366979,1.2266514354493507e-05,0.0034347530455817,0.336354350808582,0.0140317352429445,0.9810060683480956,1040,292,455,242,38,394,542,15971,212,171,73,141,35.0,64.0,50.73786102971955,1911309.7432450666,0.0,0.0,0.0,0.0,0.0,36061011900,0,0,0,0,0
Manhattan,1012000,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,1115.0,1.0,0.0,0.0,0.0,0.0,1115.0,1.0,1114.0,0.0012466826513006,3.121833103840791e-05,0.0063572470113611,0.5012717993808181,0.0342101165663737,0.9991837713567436,2993,2411,202,124,220,1501,1537,153086,397,740,1129,60,40.0,87.0,66.24489905498282,1862414.610956761,0.0,0.0,0.0,0.0,0.0,36061012000,0,0,0,0,0
Manhattan,1012101,Hell's Kitchen,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0402,MN04,629.0,0.0,0.0,0.0,1.0,0.0,628.0,0.0,629.0,0.0006866786978002,8.774481600922891e-06,0.0043811330904959,0.238711165670884,0.0055039703605259,0.93681563821447,2837,1644,152,465,329,1343,1154,56935,263,609,590,112,25.0,46.0,36.72001667187663,959570.0967319012,0.0,0.0,0.0,0.0,0.0,36061012101,0,0,0,0,0
Manhattan,1012102,Hell's Kitchen,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0402,MN04,675.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,675.0,0.0007493444934006,6.825264882530266e-06,0.0043054957801058,0.2581154893953288,0.0045964731418386,0.945659342916738,5049,2742,296,1521,303,2640,2823,54735,690,1183,1158,507,22.0,45.0,31.46581909128804,959889.5761136834,0.0,7690.245129998389,4916.54319391028,0.00801159354301354,0.005121988316422758,36061012102,0,0,0,0,0
