BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,p_y,p_y_CI_lower,p_y_CI_upper,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,empirical_estimate,at_least_one_positive_image_by_area_if_you_have_100_images,at_least_one_positive_image_by_area_if_you_have_100_images_CI_lower,at_least_one_positive_image_by_area_if_you_have_100_images_CI_upper,n_images_by_area,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Manhattan,1008100,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,1085.0,1.0,0.0,0.0,0.0,0.0,1085.0,1.0,1084.0,0.0019853972189937,0.0007634349876423,0.0042707549175718,0.8364864669708703,0.5633587282750013,0.9903778945674098,0.0009216589861751,0.1769808123961791,0.073529112022708,0.3481821086867068,1085,6639,4916,133,916,471,3821,3662,156265,290,2292,2442,109,11.0,33.0,24.644007251013008,1875913.4898592152,0.0,107228.86584891862,11869.50726075786,0.05716087998117973,0.006327321235718952,36061008100,0,0,0,0,0
Manhattan,1008200,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1804.0,4.0,0.0,3.0,1.0,0.0,1800.0,1.0,1800.0,0.0018129106505703,0.0007323512625254,0.0037463626684626,0.927424036179524,0.7333039586612878,0.99885360114386,0.0022172949002217,0.1634720159732849,0.0706426528487754,0.3129442127847542,1804,3551,1521,212,757,580,1794,1798,222273,217,1047,1042,56,51.0,82.0,73.11784983302812,1856720.2155561626,0.0,0.0,0.0,0.0,0.0,36061008200,0,0,0,0,0
Manhattan,1008300,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,808.0,3.0,0.0,1.0,0.0,0.0,807.0,2.0,805.0,0.002337373796626,0.000852660559997,0.0051528209355014,0.7975711805369063,0.4980444051253314,0.9846131669492214,0.0037128712871287,0.2039401876146287,0.0817654575939531,0.4034631425481982,808,3798,1447,304,1187,489,1885,1888,70986,414,1593,419,283,3.0,23.0,14.358599338101849,1873012.3256996544,0.0,72722.89076780576,12596.394713711517,0.038826701655922356,0.006725206524738804,36061008300,0,0,0,0,0
Manhattan,1008400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1334.0,0.0,0.0,0.0,0.0,0.0,1334.0,0.0,1334.0,0.0017855639240719,0.0007161946615202,0.0037052200397616,0.864785119626159,0.6154748058894157,0.9929303423771496,0.0,0.1612200746074731,0.0691388235619501,0.310101047012466,1334,1590,795,54,111,542,778,804,250001,98,540,610,34,46.0,84.0,64.6017285806313,1862742.56105042,0.0,0.0,0.0,0.0,0.0,36061008400,0,1,0,0,0
Manhattan,1008700,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,1191.0,2.0,0.0,1.0,1.0,0.0,1189.0,1.0,1189.0,0.0019435329759484,0.0007453589456748,0.0041223615366035,0.8541478236710209,0.5885441292764462,0.9926999956049196,0.0016792611251049,0.1736608069768831,0.0718516382284711,0.3383960661046192,1191,6133,4109,435,684,710,3538,3491,136620,398,2484,1870,112,14.0,36.0,24.892508143322477,1780834.720636844,0.0,117582.98488002623,7449.415204011236,0.06602689374675792,0.0041831030795195035,36061008700,0,0,1,0,0
Manhattan,1008900,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,822.0,0.0,0.0,0.0,2.0,0.0,820.0,0.0,822.0,0.0019765952112461,0.0007387533788182,0.0042953241137239,0.7549451826041743,0.4552779932469705,0.9709390833219392,0.0,0.1761112866583555,0.071237885496649,0.3497884789102923,822,6314,3962,198,1516,465,2986,2862,95355,300,1740,1601,152,4.0,23.0,14.223537331014754,1782674.7413382889,0.0,28721.23002210886,4551.546110421044,0.016111312600159057,0.002553211758082189,36061008900,0,0,0,0,0
Manhattan,1009100,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,1546.0,0.0,0.0,0.0,2.0,0.0,1544.0,0.0,1546.0,0.0017909488695105,0.0006772740354203,0.0038493577043878,0.8924937734261686,0.6491583840582834,0.9974267624923936,0.0,0.1613413740691893,0.0655062581588898,0.3200109302777111,1546,6654,4262,697,677,711,3469,3448,188867,198,2203,2239,41,17.0,41.0,28.48629852605356,1927040.8765160267,0.0,0.0,0.0,0.0,0.0,36061009100,0,0,0,0,0
Manhattan,1009200,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,1528.0,0.0,0.0,0.0,0.0,0.0,1528.0,0.0,1528.0,0.0019106717634132,0.0007520833450846,0.0040311756817502,0.9056654953480128,0.6832415265071051,0.9979131200906683,0.0,0.1711663828050677,0.0724760197926865,0.3323106625128909,1528,1436,833,23,46,476,880,865,166734,35,561,582,29,26.0,78.0,48.78725513334907,2118431.5058396617,0.0,13888.037391237653,3576.4543756181924,0.006555811388262463,0.0016882558467240264,36061009200,0,0,1,0,0
Manhattan,1009300,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,933.0,0.0,0.0,0.0,1.0,0.0,932.0,0.0,933.0,0.0019461472555916,0.0007537303118048,0.0041562356808113,0.790256269714939,0.5051474982773668,0.9794696032339844,0.0,0.1738883808857784,0.0726288824083973,0.3406426848028884,933,9632,5991,577,1934,428,5129,4773,94441,761,2392,2797,209,4.0,27.0,16.054726368159205,1929423.3740746567,0.0,0.0,0.0,0.0,0.0,36061009300,0,0,0,0,0
Manhattan,1009400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1268.0,5.0,0.0,1.0,0.0,0.0,1267.0,4.0,1263.0,0.0022680209402375,0.0008787066374208,0.0047956705471226,0.901558645292256,0.6719829956999724,0.9977471023797644,0.0039432176656151,0.1990815300712934,0.0841560532517931,0.3816623844522807,1268,89,40,0,5,4,36,36,171875,4,23,9,0,53.0,72.0,60.921287579714544,1646379.8989801332,0.0,17446.87999872721,4600.3005106060145,0.01059711674658738,0.0027941913731185115,36061009400,0,0,0,0,0
Manhattan,1009500,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,1379.0,0.0,0.0,0.0,1.0,0.0,1378.0,0.0,1379.0,0.0018043777381819,0.0007019221126084,0.0037997355200848,0.8720780265421106,0.6202683520333452,0.9947515136855972,0.0,0.1625735788236561,0.067808354789918,0.3166152711649028,1379,3217,2222,196,291,443,1299,1286,176944,120,894,743,0,19.0,44.0,32.280691331352955,1851172.0944102227,0.0,10232.260597344957,0.0,0.005527449678094311,0.0,36061009500,0,0,0,0,0
Manhattan,1009600,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,913.0,0.0,0.0,0.0,1.0,0.0,912.0,0.0,913.0,0.0019034383601477,0.0007623610094837,0.003954979637301,0.7805893358009558,0.5015744514919439,0.9731652020013456,0.0,0.1707000590485718,0.0734295297542902,0.3271831493954228,913,310,112,34,40,114,154,147,-666666666,17,92,59,46,9.0,72.0,62.10295130609866,1887289.1027320835,0.0,0.0,0.0,0.0,0.0,36061009600,0,0,1,0,0
Manhattan,1009700,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,868.0,1.0,0.0,0.0,1.0,0.0,867.0,1.0,867.0,0.0020041534082698,0.0007827382762779,0.0042487702502808,0.778933443079675,0.4932223163860044,0.97517215374304,0.0011520737327188,0.178574638035974,0.0753171615187365,0.3467413885446698,868,4565,1891,231,1539,759,2378,2161,67218,471,1320,944,258,10.0,41.0,23.37297704177644,1860581.7081250113,0.0,9853.944092014492,0.0,0.005296163048891165,0.0,36061009700,0,0,0,0,0
Manhattan,1009902,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,932.0,5.0,0.0,1.0,1.0,0.0,930.0,4.0,927.0,0.0024528252444769,0.0008582248726387,0.0055277224384764,0.8436679168169827,0.5507649403444647,0.9942933832931752,0.0053648068669527,0.2122481205895834,0.0822766870841095,0.4255290122678733,932,3057,1611,165,491,739,1841,1976,148706,161,1236,601,115,0.0,19.0,4.540673668960522,4141067.1351879975,0.0,219774.85040524852,136395.5684209939,0.053072032698467976,0.0329372994854385,36061009902,0,0,0,0,0
Manhattan,1010000,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,1523.0,1.0,0.0,0.0,0.0,0.0,1523.0,1.0,1522.0,0.0021617800568664,0.0008732224519203,0.0044199069157437,0.928444162160508,0.7356546242195475,0.9988249429210712,0.0006565988181221,0.1912381200944623,0.0836532091019481,0.357873759407451,1523,1636,869,32,337,290,1045,1045,103417,81,791,516,46,26.0,62.0,42.85987740617271,1859881.7409011177,0.0,0.0,0.0,0.0,0.0,36061010000,0,0,0,0,0
Manhattan,1010100,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,809.0,3.0,0.0,0.0,0.0,0.0,809.0,3.0,806.0,0.002148357777649,0.0007890142846997,0.0047379160757752,0.7735001032267812,0.4719501078104556,0.9785511241486802,0.003708281829419,0.1894343941017482,0.0758977673071998,0.3780636718848799,809,1824,609,268,319,591,1033,987,97242,159,617,390,96,4.0,47.0,36.44866779445971,1891378.7409911077,0.0,49171.80251382131,222.3754445606378,0.025997861479639256,0.00011757319660054447,36061010100,0,0,0,0,0
Manhattan,1010200,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1249.0,1.0,0.0,0.0,1.0,0.0,1248.0,1.0,1248.0,0.0020996954707982,0.0008450357647001,0.0043915944640021,0.8855542926819336,0.6521193674016689,0.9959016918144004,0.0008006405124099,0.1862641805766471,0.0810644602981244,0.3560450984702913,1249,243,199,8,8,8,160,160,91157,19,68,111,0,38.0,80.0,59.75403052450559,1860993.3739597287,0.0,0.0,0.0,0.0,0.0,36061010200,0,0,0,0,0
Manhattan,1010400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1149.0,0.0,0.0,0.0,1.0,0.0,1148.0,0.0,1149.0,0.002015046492329,0.0008101949663511,0.0041960395279631,0.8576412570176435,0.6059554602702497,0.992024595139904,0.0,0.1795946876129991,0.0778545704538424,0.3432729267817443,1149,741,495,15,54,152,488,466,181333,38,417,239,8,51.0,74.0,64.00959888459889,1864601.1142381937,0.0,0.0,0.0,0.0,0.0,36061010400,0,0,0,0,0
Manhattan,1010801,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,282.0,1.0,0.0,0.0,0.0,0.0,282.0,1.0,281.0,0.0024184187696689,0.0008779804167825,0.0053404636310716,0.4704376346064692,0.2194053133085151,0.7791002961535348,0.0035460992907801,0.2099804704907528,0.084089481887168,0.4146102927347034,282,3164,2214,148,164,413,1633,1610,169293,77,1075,1145,47,24.0,53.0,40.04899135446686,763140.9738643297,0.0,0.0,0.0,0.0,0.0,36061010801,0,0,0,0,0
Manhattan,1010802,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,334.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,334.0,0.0023944821849001,0.000798302670454,0.0055683597601504,0.5169934600030445,0.2341275025856624,0.845108370245501,0.0,0.2073335902697596,0.0767563917500689,0.4278717427738315,334,4352,3498,0,246,540,2040,1974,131171,726,915,1891,185,44.0,77.0,54.12918892666343,617743.9901039896,0.0,0.0,0.0,0.0,0.0,36061010802,0,0,0,0,0
Manhattan,1010803,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,490.0,2.0,0.0,0.0,0.0,0.0,490.0,2.0,488.0,0.0025282683373762,0.000924981999858,0.005526036158289,0.6675221205301644,0.3645684653555634,0.9338127199077684,0.0040816326530612,0.2182993258122133,0.0883881713111236,0.4254315938306737,490,1876,1452,25,280,95,882,842,160111,188,490,778,24,38.0,66.0,50.15440041173443,583083.8241059372,0.0,0.0,0.0,0.0,0.0,36061010803,0,0,0,0,0
Manhattan,1010900,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1576.0,0.0,0.0,0.0,0.0,0.0,1576.0,0.0,1576.0,0.0017865728166582,0.0006936948617496,0.0037937173507158,0.8979472831908922,0.6650059381046431,0.9974970079308096,0.0,0.1611278549868236,0.0670405657723361,0.3162023064968773,1576,210,98,51,28,25,75,83,146042,16,45,63,4,20.0,59.0,41.45172887807973,1891365.1403192794,0.0,0.0,0.0,0.0,0.0,36061010900,0,0,0,0,0
Manhattan,1011201,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,519.0,0.0,0.0,0.0,1.0,0.0,518.0,0.0,519.0,0.0021597892556125,0.0007737456607647,0.0047404643663883,0.6336814440386657,0.330838227840096,0.9150889449247468,0.0,0.1902800805839721,0.0744846075807397,0.3782228935265041,519,936,683,16,52,157,504,530,198750,81,306,341,21,43.0,60.0,52.15520261590565,856164.6957013967,0.0,0.0,0.0,0.0,0.0,36061011201,0,0,0,0,0
Manhattan,1011202,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,612.0,2.0,0.0,0.0,0.0,0.0,612.0,2.0,610.0,0.002366840496847,0.0009197187608531,0.0050471277229925,0.7219470864747957,0.4305742490910639,0.9548002344854816,0.0032679738562091,0.2066107998281981,0.0879077987585173,0.3970920510073799,612,488,433,0,0,21,278,265,198000,0,155,247,0,33.0,55.0,47.13467492260062,839526.0640014614,0.0,10338.334493900167,983.4161989608648,0.01231448901612919,0.0011713944821124134,36061011202,0,0,0,0,0
Manhattan,1011203,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,729.0,0.0,0.0,0.0,0.0,0.0,729.0,0.0,729.0,0.0022178776182795,0.0008349052598522,0.00481554728212,0.7538051837314756,0.4560512011037085,0.970371358649416,0.0,0.1949854966811636,0.0801322770938293,0.3828961401128687,729,1076,863,0,19,111,557,538,204375,53,443,337,11,31.0,54.0,42.41859911999049,841193.3246086803,0.0,0.0,0.0,0.0,0.0,36061011203,0,0,0,0,0
Manhattan,1011300,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,814.0,0.0,0.0,0.0,0.0,0.0,814.0,0.0,814.0,0.0018488284774525,0.0006952099459834,0.0039672989765304,0.7320691414465919,0.4322633982970579,0.9606714405317038,0.0,0.1659831400668257,0.0671820044931601,0.3280147972016399,814,137,23,74,6,27,46,40,82500,12,12,25,7,32.0,63.0,50.91158117398202,1890908.1104569999,0.0,0.0,0.0,0.0,0.0,36061011300,0,1,0,0,0
Manhattan,1011402,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,779.0,0.0,0.0,0.0,0.0,0.0,779.0,0.0,779.0,0.0022153088021472,0.0008597880685684,0.0047030982089565,0.7758358634570516,0.4883236602241176,0.974583482333702,0.0,0.1950380329302766,0.0824202573236564,0.3758841416486241,779,2371,1689,11,180,304,1108,1062,176667,22,1056,794,12,36.0,62.0,49.10853004796389,1063547.8694434382,0.0,0.0,0.0,0.0,0.0,36061011402,0,0,0,0,0
Manhattan,1011800,Upper East Side-Lenox Hill-Roosevelt Island,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0801,MN08,579.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,579.0,0.0027473962967382,0.0010619167028241,0.0058463377546641,0.7512910540481825,0.4594544987538116,0.9664582151735244,0.0,0.2348850739057262,0.1007984657307256,0.4436454170736376,579,9510,7674,58,303,1327,5003,5034,159134,357,3604,2848,265,11.0,81.0,58.204791425869495,1903276.9042666522,0.0,0.0,0.0,0.0,0.0,36061011800,0,0,0,0,0
Manhattan,1011900,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1152.0,0.0,0.0,0.0,1.0,0.0,1151.0,0.0,1152.0,0.0018378929899179,0.0007142569719206,0.0038994806921376,0.8329350517860361,0.5609394838533898,0.9889019206874298,0.0,0.165265387521672,0.0689583049666868,0.3234239014000549,1152,1040,292,455,242,38,394,542,15971,212,171,73,141,35.0,64.0,50.73786102971955,1911311.4565681776,0.0,0.0,0.0,0.0,0.0,36061011900,0,0,0,0,0
Manhattan,1012000,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,1115.0,1.0,0.0,0.0,0.0,0.0,1115.0,1.0,1114.0,0.0023465085363945,0.0009167845988111,0.0049592952149115,0.8830773333967541,0.640371486999683,0.9960866878032352,0.000896860986547,0.2051615325277,0.0876398908105667,0.3917463720714004,1115,2993,2411,202,124,220,1501,1537,153086,397,740,1129,60,40.0,87.0,66.24489905498282,1862416.2580050612,0.0,0.0,0.0,0.0,0.0,36061012000,1,0,0,0,0
Manhattan,1012101,Hell's Kitchen,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0402,MN04,629.0,0.0,0.0,0.0,1.0,0.0,628.0,0.0,629.0,0.0019063385263862,0.0007066000246987,0.0041734781825772,0.6568886522494662,0.3589248012698945,0.9279655643324088,0.0,0.1704272247986328,0.0682446310479537,0.3417833489694604,629,2837,1644,152,465,329,1343,1154,56935,263,609,590,112,25.0,46.0,36.72001667187663,959570.9634590191,0.0,0.0,0.0,0.0,0.0,36061012101,0,0,0,0,0
Manhattan,1012102,Hell's Kitchen,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0402,MN04,675.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,675.0,0.0019099314284792,0.0006800040566095,0.0043110867668452,0.6768046457415124,0.3681851399005863,0.9458649943754472,0.0,0.170368031816027,0.0657615153095007,0.3508169998704963,675,5049,2742,296,1521,303,2640,2823,54735,690,1183,1158,507,22.0,45.0,31.465819091288036,959890.4366832925,0.0,7686.897615399929,4929.434326352182,0.008008098968003526,0.005135413520093863,36061012102,0,0,0,0,0
Manhattan,1012200,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,1034.0,0.0,0.0,0.0,1.0,0.0,1033.0,0.0,1034.0,0.0021613477685004,0.0007853232569204,0.004750808547342,0.8418628839501006,0.5561831339331148,0.992730312051723,0.0,0.190485472688516,0.0755563468554608,0.3788688022417803,1034,2608,2419,0,85,86,1278,1210,231016,12,828,1021,15,39.0,84.0,60.44961240310077,1857830.1950275896,0.0,0.0,0.0,0.0,0.0,36061012200,0,0,0,0,0
Manhattan,1012500,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,951.0,3.0,0.0,2.0,1.0,0.0,948.0,1.0,948.0,0.0019932421223694,0.0007720052864624,0.0042542270239427,0.8026499370092499,0.5202358104851633,0.9826541186952557,0.0031545741324921,0.177645848451511,0.0743233946346573,0.3470992809046569,951,2488,1088,226,386,585,1354,1298,137772,196,628,804,59,42.0,66.0,52.30557184750733,1875481.9537960936,0.0,0.0,0.0,0.0,0.0,36061012500,0,0,0,0,0
Manhattan,1012601,Upper East Side-Lenox Hill-Roosevelt Island,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0801,MN08,214.0,1.0,0.0,0.0,0.0,0.0,214.0,1.0,213.0,0.0035581866069936,0.0013082965306663,0.0078225947144782,0.5064081962398422,0.2443362392452573,0.8137410308893537,0.0046728971962616,0.2904361273119716,0.1227079306400691,0.544033150835487,214,7417,6529,0,428,304,3624,3443,104460,584,2978,1308,221,22.0,62.0,44.84245766049626,1015522.6295658179,0.0,0.0,0.0,0.0,0.0,36061012601,0,0,0,0,0
Manhattan,1012602,Upper East Side-Lenox Hill-Roosevelt Island,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0801,MN08,310.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0027208907799752,0.0009676379947408,0.0061173946661694,0.5378872491366018,0.2592654886495685,0.8507625456533606,0.0,0.2320517077813916,0.0922721281088707,0.4586115617018937,310,4682,4295,8,43,106,2360,2252,194650,185,1412,1596,88,36.0,80.0,57.69885535900104,960965.5669159577,0.0,0.0,0.0,0.0,0.0,36061012602,0,0,0,0,0
Manhattan,1012700,Hell's Kitchen,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0402,MN04,1169.0,1.0,0.0,1.0,0.0,0.0,1168.0,0.0,1168.0,0.0018610336288863,0.0007315803552088,0.003937174403341,0.8404807478543004,0.574942326964125,0.9900645018557958,0.0008554319931565,0.16717483476303,0.0705709527653255,0.3259793616581745,1169,7092,3866,131,1615,725,3633,4087,145488,576,2904,1551,183,31.0,62.0,45.60813841717398,1872371.9709949996,0.0,0.0,0.0,0.0,0.0,36061012700,0,0,0,0,0
Manhattan,1013000,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,903.0,0.0,0.0,0.0,1.0,0.0,902.0,0.0,903.0,0.0022336788552759,0.0008545456219754,0.0047746829079988,0.8191536812494568,0.5379049123469405,0.986724892929242,0.0,0.1963720019355574,0.0819386820342056,0.3803570239343389,903,3632,2928,31,233,394,1619,1635,191016,227,913,1500,42,49.0,87.0,63.93426128662288,1918145.3699473075,0.0,14329.907596915362,12133.806669256115,0.007470709895834961,0.006325801401376287,36061013000,0,0,0,0,0
Manhattan,1013100,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,1161.0,3.0,0.0,0.0,0.0,0.0,1161.0,3.0,1158.0,0.0022659652010454,0.0008092525756804,0.0050456416878953,0.8776372742258812,0.6093419321851904,0.9971850716940416,0.0025839793281653,0.1983505039782622,0.0777675937994459,0.3970019953728508,1161,3018,1386,190,588,732,1611,1600,107018,165,1036,862,279,22.0,76.0,63.43370858453823,1874646.5904136712,0.0,0.0,0.0,0.0,0.0,36061013100,0,0,0,0,0
Manhattan,1013201,Upper East Side-Lenox Hill-Roosevelt Island,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0801,MN08,388.0,6.0,3.0,0.0,0.0,0.0,385.0,3.0,382.0,0.0057054174580444,0.0021905152439235,0.01214452008641,1.0,1.0,1.0,0.0154639175257731,1.0,1.0,1.0,388,2274,1697,16,104,310,1049,998,157969,228,759,654,0,0.0,33.0,9.123086047013157,1854332.7949673303,0.0,34182.41074164491,10127.709059258787,0.01843380585966886,0.005461645874324957,36061013201,0,0,0,0,0
Manhattan,1013202,Upper East Side-Lenox Hill-Roosevelt Island,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0801,MN08,335.0,8.0,1.0,0.0,0.0,0.0,334.0,7.0,327.0,0.0092974268732184,0.0030952855978368,0.0213256475524733,1.0,1.0,1.0,0.0238805970149253,1.0,1.0,1.0,335,3261,2827,21,228,102,1908,2043,80132,676,1068,907,74,3.0,38.0,19.583814234679856,727876.9751685921,0.0,6480.029186628076,1.436506846049967,0.008902643451700283,1.973557201362553e-06,36061013202,0,0,0,0,0
Manhattan,1013300,Hell's Kitchen,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0402,MN04,1110.0,2.0,0.0,1.0,0.0,0.0,1109.0,1.0,1108.0,0.0019336182856127,0.0007349714609367,0.0041302189893615,0.8349526643077053,0.5578553863452986,0.9898880441820758,0.0018018018018018,0.1728441920258066,0.0708863097522644,0.3389178663649264,1110,6304,3094,154,812,1919,3660,3557,111223,297,2386,2125,221,29.0,70.0,52.12609923786175,1876670.74918368,0.0,0.0,0.0,0.0,0.0,36061013300,0,0,0,0,0
Manhattan,1013601,Upper East Side-Yorkville,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0803,MN08,224.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,224.0,0.0042222133524836,0.001572182053084,0.0092282861321721,0.5784694784212665,0.297033405721446,0.8746610039956815,0.0,0.3328817818236166,0.1455881340447458,0.6043055892021324,224,1722,1485,0,66,75,879,829,243496,10,385,836,9,0.0,47.0,6.607118581227214,1617707.1481756642,0.0,10466.862748103567,1090.45402484448,0.006470183901893093,0.0006740738124784928,36061013601,1,1,0,0,0
Manhattan,1013602,Upper East Side-Yorkville,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0803,MN08,169.0,2.0,1.0,0.0,0.0,0.0,168.0,1.0,167.0,0.0052931095926545,0.0017197061772457,0.0124498602146775,1.0,1.0,1.0,0.0118343195266272,1.0,1.0,1.0,169,6142,4873,142,222,753,2628,2628,161100,380,920,2507,56,8.0,41.0,28.671169686985177,607002.9897800946,0.0,0.0,0.0,0.0,0.0,36061013602,1,0,0,0,0
Manhattan,1014801,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0025129804015656,0.0009565598868936,0.0054184962025877,0.368931874911124,0.1678540184744253,0.6476675411503254,0.0,0.2174357122244493,0.0912650106904108,0.4191849770682115,192,2942,2284,0,416,101,1194,1146,244250,72,869,1051,56,76.0,97.0,83.80075120729744,559216.3023663856,0.0,9008.286884584577,0.0,0.01610877016007047,0.0,36061014801,0,0,0,0,0
Manhattan,1014900,Upper West Side-Lincoln Square,MN07 Upper West Side (CD 7 Approximation),4107,MN0701,MN07,1153.0,0.0,0.0,0.0,1.0,0.0,1152.0,0.0,1153.0,0.0021299358183914,0.000790186508664,0.0046030382444046,0.8655341065478815,0.5980570828905514,0.9951050712990926,0.0,0.1881423625096173,0.076006172038066,0.3695784048283869,1153,5781,3917,101,685,859,2736,2627,164779,234,1332,2511,75,56.0,86.0,74.91815135882572,1880350.9097897743,0.0,68032.57001791036,9516.9000127098,0.03618078395033004,0.005061236157124418,36061014900,0,0,0,0,0
Manhattan,1015001,Upper East Side-Carnegie Hill,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),4108,MN0802,MN08,293.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,293.0,0.0024401497017072,0.0008886266983358,0.0053924542975103,0.4851925116785418,0.2293210319573092,0.794901398759627,0.0,0.2115508674550482,0.0850649282942628,0.4176622067439742,293,1972,1864,0,0,72,916,886,191719,64,518,891,10,83.0,99.0,90.69974829198132,556354.6593968737,0.0,0.0,0.0,0.0,0.0,36061015001,0,0,0,0,0
