geoid,tract_id,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area
36061023502.0,36061023502.0,0.0,0.005181501155871112,6.509995993982126e-05,0.032610855735449466,39
36061024301.0,36061024301.0,0.0,0.007527473910428057,0.00010989498308200922,0.045291058010567375,62
36061024900.0,36061024900.0,0.0,0.005418813826273708,4.6190404044345314e-05,0.0342052006478965,109
36061025500.0,36061025500.0,0.015360983102918587,0.06848308940282061,0.028142237523016603,0.12757516993647772,1302
36061026500.0,36061026500.0,0.008036739380022962,0.028409102737365067,0.00712628682323739,0.06756281227292701,871
36061026700.0,36061026700.0,0.0,0.006916355831353978,1.8357011503947182e-05,0.050525929461401664,46
36061026900.0,36061026900.0,0.0,0.004280852028326167,6.025461686806648e-05,0.02458417302432006,171
36061027100.0,36061027100.0,0.0,0.0047800452130452725,0.00010892601680553737,0.025039722541538464,192
36061029300.0,36061029300.0,0.0,0.0018836501275236522,6.015680737894608e-06,0.013213101886136894,280
36061029500.0,36061029500.0,0.0,0.0029538998666948013,1.0142218313467288e-05,0.022389101397874693,86
36005000200.0,36005000200.0,0.0,0.001649578675625771,3.92300512002795e-06,0.012162266371588272,106
36005001600.0,36005001600.0,0.0,0.0010192993800096186,6.307518737173308e-06,0.006861149089172178,220
36005001904.0,36005001904.0,,0.05456311566027771,7.982859835948243e-05,0.4714727636283844,0
36005002002.0,36005002002.0,0.0,0.001180008431102642,7.636109565169521e-06,0.008184435822612123,86
36005002300.0,36005002300.0,0.0,0.009157544243269448,0.00012622268320146589,0.05135275128480434,99
36005002500.0,36005002500.0,0.0,0.005062820499763169,9.773412101947562e-05,0.026978327601260347,225
36005002701.0,36005002701.0,0.0,0.011194368829716583,4.084952164987673e-05,0.08076274799991975,31
36005002702.0,36005002702.0,0.0,0.005417922101983018,0.00014382199234667386,0.027777292107923617,176
36005003800.0,36005003800.0,0.0,0.002145118671010001,2.6298793222241268e-06,0.01782934011196127,52
36005003900.0,36005003900.0,0.0,0.004197743228566152,0.000102167756425409,0.022011962387636193,285
36005004001.0,36005004001.0,0.0,0.0020989298445697833,6.4119310097048455e-06,0.015602521679752386,70
36005004200.0,36005004200.0,0.0,0.0005639855506483786,1.475009252940037e-05,0.002892579750577302,1573
36005004400.0,36005004400.0,0.0,0.0012146472545450041,2.2653525134861788e-05,0.006868051124140372,344
36005004600.0,36005004600.0,0.0,0.0011437546842775306,1.0222040966436982e-05,0.007299304041345396,281
36005004800.0,36005004800.0,0.0,0.0019163885670565343,4.770304489018331e-05,0.010548122598322277,245
36005005001.0,36005005001.0,0.0,0.0033651920405810983,9.4193000854618e-06,0.024974310582244398,22
36005005002.0,36005005002.0,0.0,0.0031610102704919237,1.0079149738577431e-05,0.02360802979712302,47
36005005400.0,36005005400.0,0.0,0.0018394905494804206,1.6573295050488817e-05,0.012253807974462433,121
36005006302.0,36005006302.0,0.0,0.0019829343505380543,2.9354838749399057e-05,0.011861244689884054,289
36005006400.0,36005006400.0,0.029585798816568046,0.069583929501767,0.01060638405573805,0.18920944676194035,169
36005006500.0,36005006500.0,0.0,0.0024352631206922826,7.317656873437037e-05,0.012592886169545663,360
36005006800.0,36005006800.0,0.0,0.0034921978228332137,4.45509435714588e-05,0.020799330301806435,175
36005007000.0,36005007000.0,0.0,0.003026239287052323,2.0526753573108112e-05,0.02103146598465811,81
36005007200.0,36005007200.0,0.0023923444976076554,0.002092174973758405,3.243709428083296e-05,0.012111066445685267,418
36005007400.0,36005007400.0,0.0,0.0015876990677409126,5.014387542123462e-06,0.011859588201582207,47
